Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Delivery_Days,Past_Orders,Past_Returns,Past_Return_Rate,Region
ORD00007107,PROD00007107,USER00007107,2024-07-01,,Books,143.7,5,,Not Returned,,25,Female,City03,Credit Card,Express,36.62,3,3,1,0.333,South
ORD00008068,PROD00008068,USER00008068,2023-08-08,,Electronics,423.44,1,,Not Returned,,67,Male,City14,PayPal,Next-Day,0.0,1,5,1,0.2,West
ORD00007325,PROD00007325,USER00007325,2023-10-01,,Electronics,199.88,1,,Not Returned,,34,Male,City11,Wallet,Standard,0.0,5,5,0,0.0,West
ORD00008483,PROD00008483,USER00008483,2024-12-13,1.735344e+18,Home,317.24,1,Late Delivery,Returned,15.0,57,Female,City46,Credit Card,Next-Day,43.89,3,6,3,0.5,North
ORD00008767,PROD00008767,USER00008767,2024-07-06,,Beauty,182.34,5,,Not Returned,,25,Female,City03,Wallet,Express,0.0,6,6,0,0.0,East
ORD00006500,PROD00006500,USER00006500,2023-05-25,1.6858368e+18,Beauty,262.82,7,Size Issue,Returned,10.0,18,Male,City49,PayPal,Next-Day,0.0,2,5,0,0.0,West
ORD00008426,PROD00008426,USER00008426,2024-07-31,1.72368e+18,Clothing,501.14,3,Wrong Item,Returned,15.0,54,Female,City12,PayPal,Next-Day,30.67,1,3,0,0.0,East
ORD00007963,PROD00007963,USER00007963,2023-12-08,,Electronics,437.91,4,,Not Returned,,45,Male,City19,PayPal,Standard,7.74,8,3,2,0.667,West
ORD00000601,PROD00000601,USER00000601,2023-02-13,,Beauty,87.29,1,,Not Returned,,66,Male,City26,Credit Card,Express,9.87,3,5,0,0.0,Central
ORD00009249,PROD00009249,USER00009249,2023-02-12,1.677888e+18,Clothing,424.31,2,,Returned,20.0,43,Female,City25,Credit Card,Express,23.0,3,3,0,0.0,North
ORD00008919,PROD00008919,USER00008919,2024-12-17,,Home,249.69,5,,Not Returned,,47,Female,City07,Credit Card,Express,32.27,3,3,1,0.333,South
ORD00006814,PROD00006814,USER00006814,2024-12-22,,Clothing,473.44,1,,Not Returned,,64,Female,City44,Credit Card,Standard,11.14,5,3,1,0.333,Central
ORD00005411,PROD00005411,USER00005411,2024-11-29,,Clothing,147.94,2,,Not Returned,,25,Male,City30,Credit Card,Standard,7.32,5,4,0,0.0,North
ORD00008747,PROD00008747,USER00008747,2024-09-29,1.728864e+18,Toys,61.16,1,Quality Issue,Returned,15.0,23,Female,City19,Credit Card,Express,0.0,3,6,3,0.5,East
ORD00005522,PROD00005522,USER00005522,2024-07-01,1.72152e+18,Home,431.49,2,Size Issue,Returned,20.0,66,Female,City30,Credit Card,Express,20.55,3,3,1,0.333,West
ORD00001044,PROD00001044,USER00001044,2023-03-08,,Beauty,190.19,4,,Not Returned,,33,Female,City15,Credit Card,Express,9.29,3,0,0,0.0,South
ORD00007334,PROD00007334,USER00007334,2023-03-28,,Books,494.47,1,,Not Returned,,64,Male,City13,PayPal,Standard,23.33,9,5,0,0.0,West
ORD00001557,PROD00001557,USER00001557,2023-07-11,1.6894656e+18,Books,141.21,5,Damaged,Returned,5.0,33,Female,City13,PayPal,Express,17.91,4,2,1,0.5,East
ORD00003739,PROD00003739,USER00003739,2024-01-08,,Electronics,248.03,1,,Not Returned,,47,Female,City08,Debit Card,Standard,66.09,5,4,0,0.0,South
ORD00003522,PROD00003522,USER00003522,2024-02-28,,Beauty,186.88,2,,Not Returned,,20,Female,City23,Credit Card,Standard,0.0,5,3,1,0.333,North
ORD00000180,PROD00000180,USER00000180,2023-05-20,,Books,240.55,1,,Not Returned,,47,Female,City09,Debit Card,Standard,6.73,5,2,1,0.5,North
ORD00002115,PROD00002115,USER00002115,2023-02-13,,Home,118.15,2,,Not Returned,,18,Female,City31,Debit Card,Next-Day,0.0,3,4,0,0.0,East
ORD00001699,PROD00001699,USER00001699,2024-08-06,,Beauty,88.78,1,,Not Returned,,57,Female,City10,Credit Card,Standard,7.56,8,6,1,0.167,East
ORD00001379,PROD00001379,USER00001379,2024-05-20,,Clothing,146.8,2,,Not Returned,,55,Female,City43,Credit Card,Express,38.71,3,8,1,0.125,East
ORD00007229,PROD00007229,USER00007229,2024-09-28,1.7283456e+18,Beauty,83.02,1,Wrong Item,Returned,10.0,33,Male,City23,Wallet,Next-Day,0.0,3,5,1,0.2,West
ORD00009143,PROD00009143,USER00009143,2023-06-07,,Home,95.98,4,,Not Returned,,20,Female,City29,Credit Card,Next-Day,0.0,1,1,0,0.0,West
ORD00000618,PROD00000618,USER00000618,2023-11-07,,Grocery,499.73,1,,Not Returned,,30,Female,City43,Wallet,Standard,15.82,7,2,1,0.5,North
ORD00003181,PROD00003181,USER00003181,2024-05-03,,Books,367.42,2,,Not Returned,,43,Female,City28,Credit Card,Express,0.0,3,6,1,0.167,North
ORD00009851,PROD00009851,USER00009851,2024-01-09,,Books,183.18,1,,Not Returned,,64,Male,City44,PayPal,Standard,19.88,5,5,1,0.2,West
ORD00001600,PROD00001600,USER00001600,2023-02-19,,Electronics,166.13,1,,Not Returned,,24,Female,City19,Credit Card,Standard,0.0,8,3,0,0.0,West
ORD00005963,PROD00005963,USER00005963,2024-01-16,1.7066592e+18,Home,528.71,1,Damaged,Returned,15.0,31,Female,City17,Wallet,Express,0.0,5,7,1,0.143,East
ORD00001615,PROD00001615,USER00001615,2023-01-24,,Accessories,266.0,1,,Not Returned,,43,Female,City22,Credit Card,Express,9.31,5,5,3,0.6,South
ORD00005920,PROD00005920,USER00005920,2024-10-19,,Electronics,255.9,7,,Not Returned,,63,Male,City03,PayPal,Express,0.0,3,2,1,0.5,East
ORD00009591,PROD00009591,USER00009591,2024-05-04,,Grocery,332.06,2,,Not Returned,,53,Female,City14,Credit Card,Next-Day,0.0,2,4,0,0.0,North
ORD00003891,PROD00003891,USER00003891,2024-06-12,1.7185824e+18,Beauty,220.93,3,Damaged,Returned,5.0,27,Male,City40,Credit Card,Standard,0.0,5,1,0,0.0,West
ORD00002083,PROD00002083,USER00002083,2023-12-25,1.7043264e+18,Books,463.77,1,Damaged,Returned,10.0,46,Male,City17,Credit Card,Express,13.0,3,4,0,0.0,Central
ORD00004574,PROD00004574,USER00004574,2023-09-06,,Sports,101.92,3,,Not Returned,,33,Female,City03,Credit Card,Standard,8.12,6,5,2,0.4,West
ORD00005594,PROD00005594,USER00005594,2023-11-29,,Home,248.42,1,,Not Returned,,47,Male,City13,Credit Card,Express,0.0,3,2,1,0.5,West
ORD00005121,PROD00005121,USER00005121,2024-05-10,,Electronics,223.57,2,,Not Returned,,66,Female,City11,Credit Card,Next-Day,0.0,1,1,0,0.0,East
ORD00004587,PROD00004587,USER00004587,2024-05-19,1.7165088e+18,Electronics,236.49,1,Wrong Item,Returned,5.0,64,Female,City11,PayPal,Next-Day,58.43,5,2,0,0.0,East
ORD00004902,PROD00004902,USER00004902,2023-01-05,1.6737408e+18,Beauty,197.06,9,Late Delivery,Returned,10.0,66,Male,City15,Credit Card,Next-Day,30.36,1,1,0,0.0,West
ORD00008252,PROD00008252,USER00008252,2024-01-29,1.7090784e+18,Beauty,478.28,2,Other,Returned,30.0,53,Female,City15,Debit Card,Next-Day,12.86,3,4,0,0.0,East
ORD00005916,PROD00005916,USER00005916,2024-12-29,,Home,208.03,1,,Not Returned,,24,Female,City14,PayPal,Standard,61.3,5,4,1,0.25,North
ORD00005129,PROD00005129,USER00005129,2024-01-12,,Automotive,215.4,8,,Not Returned,,26,Female,City15,Debit Card,Standard,0.0,7,6,0,0.0,South
ORD00008334,PROD00008334,USER00008334,2023-05-27,,Automotive,500.6,5,,Not Returned,,57,Female,City39,PayPal,Next-Day,0.0,4,9,1,0.111,East
ORD00001918,PROD00001918,USER00001918,2023-10-16,,Electronics,215.81,2,,Not Returned,,45,Male,City02,Credit Card,Next-Day,7.05,1,3,0,0.0,East
ORD00008330,PROD00008330,USER00008330,2024-05-24,,Clothing,69.76,2,,Not Returned,,53,Female,City47,Debit Card,Express,13.09,6,4,0,0.0,West
ORD00005707,PROD00005707,USER00005707,2023-01-17,,Home,347.1,2,,Not Returned,,24,Female,City04,Debit Card,Next-Day,0.0,4,4,0,0.0,East
ORD00005384,PROD00005384,USER00005384,2023-06-28,,Clothing,219.16,4,,Not Returned,,43,Male,City04,Wallet,Next-Day,26.35,3,2,0,0.0,East
ORD00006336,PROD00006336,USER00006336,2023-06-20,,Clothing,364.32,2,,Not Returned,,25,Female,City30,Debit Card,Express,23.63,4,4,1,0.25,East
ORD00002054,PROD00002054,USER00002054,2024-05-16,,Toys,141.02,1,,Not Returned,,46,Female,City25,PayPal,Next-Day,10.05,2,2,0,0.0,North
ORD00007612,PROD00007612,USER00007612,2023-04-03,,Electronics,337.47,6,,Not Returned,,45,Female,City39,Credit Card,Standard,0.0,6,2,0,0.0,Central
ORD00009209,PROD00009209,USER00009209,2023-10-25,,Sports,244.73,1,,Not Returned,,46,Female,City24,Wallet,Standard,0.0,7,5,0,0.0,West
ORD00003963,PROD00003963,USER00003963,2023-01-07,1.6734816e+18,Accessories,114.22,1,Size Issue,Returned,5.0,24,Female,City10,Wallet,Standard,11.29,5,7,1,0.143,West
ORD00001126,PROD00001126,USER00001126,2023-06-24,,Automotive,239.58,1,,Not Returned,,27,Female,City22,Debit Card,Express,23.22,3,6,0,0.0,South
ORD00003428,PROD00003428,USER00003428,2023-11-26,,Books,148.44,1,,Not Returned,,46,Male,City13,PayPal,Standard,0.0,5,3,0,0.0,South
ORD00004601,PROD00004601,USER00004601,2024-04-03,,Books,256.56,1,,Not Returned,,34,Female,City16,Credit Card,Express,0.0,4,6,0,0.0,South
ORD00003721,PROD00003721,USER00003721,2023-05-22,,Beauty,409.09,4,,Not Returned,,32,Female,City18,Wallet,Next-Day,55.99,3,4,0,0.0,East
ORD00002389,PROD00002389,USER00002389,2024-07-30,,Automotive,382.53,2,,Not Returned,,34,Female,City44,Credit Card,Next-Day,0.0,2,3,0,0.0,South
ORD00001322,PROD00001322,USER00001322,2023-12-28,1.7050176e+18,Toys,87.43,2,Damaged,Returned,15.0,32,Female,City29,Wallet,Standard,24.95,6,4,1,0.25,South
ORD00001603,PROD00001603,USER00001603,2023-04-10,1.6828128e+18,Clothing,367.15,3,Size Issue,Returned,20.0,44,Female,City23,Credit Card,Standard,7.57,5,4,1,0.25,East
ORD00007224,PROD00007224,USER00007224,2024-01-19,1.7069184e+18,Sports,397.95,3,Size Issue,Returned,15.0,45,Female,City09,Debit Card,Standard,27.93,5,4,3,0.75,West
ORD00007425,PROD00007425,USER00007425,2023-10-11,1.6995744e+18,Clothing,486.04,1,Quality Issue,Returned,30.0,47,Female,City10,Debit Card,Standard,5.7,5,11,2,0.182,South
ORD00004336,PROD00004336,USER00004336,2023-12-24,1.7047584e+18,Automotive,258.57,5,Wrong Item,Returned,16.0,33,Female,City34,Credit Card,Standard,5.08,8,3,2,0.667,South
ORD00005593,PROD00005593,USER00005593,2024-11-24,1.7349984e+18,Books,356.8,5,Late Delivery,Returned,30.0,56,Male,City20,Credit Card,Standard,19.03,5,2,1,0.5,Central
ORD00004411,PROD00004411,USER00004411,2023-07-28,1.6917984e+18,Home,297.96,3,Size Issue,Returned,15.0,32,Male,City38,Credit Card,Next-Day,9.79,5,4,0,0.0,East
ORD00005858,PROD00005858,USER00005858,2024-08-04,,Clothing,154.18,2,,Not Returned,,44,Female,City42,Credit Card,Express,70.0,5,3,0,0.0,North
ORD00009343,PROD00009343,USER00009343,2024-08-24,,Home,72.18,10,,Not Returned,,24,Male,City13,Credit Card,Express,16.5,3,1,0,0.0,West
ORD00003991,PROD00003991,USER00003991,2023-03-13,,Toys,102.6,2,,Not Returned,,33,Female,City30,Credit Card,Next-Day,0.0,1,7,0,0.0,North
ORD00006079,PROD00006079,USER00006079,2024-05-18,,Toys,493.63,1,,Not Returned,,33,Male,City07,Debit Card,Express,0.0,3,5,0,0.0,South
ORD00001559,PROD00001559,USER00001559,2023-09-26,1.6974144e+18,Beauty,374.66,1,Damaged,Returned,20.0,67,Female,City50,Credit Card,Next-Day,38.74,1,2,1,0.5,Central
ORD00004682,PROD00004682,USER00004682,2024-02-18,1.7099424e+18,Clothing,187.75,5,Late Delivery,Returned,20.0,56,Female,City08,Debit Card,Express,7.43,3,2,1,0.5,Central
ORD00007557,PROD00007557,USER00007557,2023-10-26,,Electronics,183.05,1,,Not Returned,,26,Female,City21,Credit Card,Standard,57.53,8,4,3,0.75,North
ORD00003772,PROD00003772,USER00003772,2024-11-07,,Electronics,474.37,1,,Not Returned,,55,Male,City04,Credit Card,Express,14.63,3,2,0,0.0,West
ORD00008779,PROD00008779,USER00008779,2024-11-07,,Sports,378.92,1,,Not Returned,,25,Female,City33,Credit Card,Next-Day,0.0,1,5,2,0.4,North
ORD00003457,PROD00003457,USER00003457,2023-08-27,,Beauty,177.27,1,,Not Returned,,30,Male,City37,Credit Card,Next-Day,49.87,1,2,0,0.0,West
ORD00008383,PROD00008383,USER00008383,2023-07-17,,Sports,143.18,1,,Not Returned,,56,Female,City19,Credit Card,Standard,0.0,7,3,0,0.0,Central
ORD00001354,PROD00001354,USER00001354,2023-03-12,1.6798752e+18,Clothing,58.73,5,Changed Mind,Returned,15.0,31,Female,City17,Cash on Delivery,Express,14.94,3,2,0,0.0,West
ORD00000045,PROD00000045,USER00000045,2023-11-15,1.7008704e+18,Sports,274.92,1,,Returned,10.0,67,Male,City50,Debit Card,Next-Day,15.82,1,2,0,0.0,South
ORD00009872,PROD00009872,USER00009872,2024-08-06,,Electronics,50.16,2,,Not Returned,,26,Male,City08,Credit Card,Next-Day,14.96,2,2,0,0.0,Central
ORD00000748,PROD00000748,USER00000748,2023-02-22,1.677888e+18,Toys,309.55,1,Late Delivery,Returned,10.0,44,Male,City43,PayPal,Next-Day,5.9,5,2,0,0.0,South
ORD00007917,PROD00007917,USER00007917,2024-04-19,,Books,137.12,1,,Not Returned,,53,Male,City21,Wallet,Standard,11.99,7,2,0,0.0,South
ORD00004241,PROD00004241,USER00004241,2024-07-29,1.7235072e+18,Electronics,408.57,9,Wrong Item,Returned,15.0,54,Male,City15,Debit Card,Express,0.0,5,2,1,0.5,East
ORD00005628,PROD00005628,USER00005628,2024-02-07,,Sports,288.94,5,,Not Returned,,25,Male,City12,Credit Card,Express,0.0,4,1,0,0.0,Central
ORD00004657,PROD00004657,USER00004657,2024-06-11,,Home,411.7,6,,Not Returned,,18,Male,City16,Wallet,Standard,18.05,7,5,1,0.2,North
ORD00004238,PROD00004238,USER00004238,2024-05-17,,Home,250.3,1,,Not Returned,,26,Female,City17,Credit Card,Next-Day,0.0,3,1,0,0.0,West
ORD00003460,PROD00003460,USER00003460,2023-06-04,1.6862688e+18,Clothing,172.03,1,,Returned,5.0,25,Male,City43,PayPal,Standard,8.46,6,2,0,0.0,South
ORD00007381,PROD00007381,USER00007381,2024-07-07,1.7211744e+18,Toys,441.09,3,Size Issue,Returned,10.0,18,Male,City49,Credit Card,Next-Day,9.24,1,3,0,0.0,East
ORD00005549,PROD00005549,USER00005549,2023-01-07,1.6734816e+18,Home,500.45,2,Late Delivery,Returned,5.0,66,Female,City44,PayPal,Standard,8.99,5,4,0,0.0,West
ORD00007075,PROD00007075,USER00007075,2023-06-06,,Toys,453.29,1,,Not Returned,,32,Female,City12,Credit Card,Standard,23.39,5,6,1,0.167,West
ORD00005838,PROD00005838,USER00005838,2024-06-05,,Electronics,140.45,7,,Not Returned,,54,Female,City27,Debit Card,Next-Day,65.0,1,5,0,0.0,East
ORD00008091,PROD00008091,USER00008091,2024-06-13,,Clothing,74.33,3,,Not Returned,,64,Male,City19,Debit Card,Standard,7.42,6,4,2,0.5,North
ORD00005474,PROD00005474,USER00005474,2024-07-10,,Grocery,175.52,2,,Not Returned,,43,Male,City06,Credit Card,Next-Day,0.0,3,3,0,0.0,West
ORD00003614,PROD00003614,USER00003614,2023-10-07,,Electronics,385.3,1,,Not Returned,,56,Female,City50,Debit Card,Express,0.0,3,3,0,0.0,Central
ORD00007501,PROD00007501,USER00007501,2023-09-29,,Toys,346.68,1,,Not Returned,,23,Female,City02,Cash on Delivery,Standard,30.89,7,5,1,0.2,Central
ORD00007053,PROD00007053,USER00007053,2023-10-02,1.6975008e+18,Clothing,303.52,4,Other,Returned,15.0,30,Female,City35,Credit Card,Express,8.78,3,7,1,0.143,East
ORD00007367,PROD00007367,USER00007367,2024-03-14,,Automotive,346.79,2,,Not Returned,,25,Female,City02,Credit Card,Standard,55.09,8,2,0,0.0,South
ORD00008019,PROD00008019,USER00008019,2024-09-15,,Clothing,481.34,1,,Not Returned,,46,Male,City07,Wallet,Express,26.79,3,2,0,0.0,Central
ORD00009638,PROD00009638,USER00009638,2023-10-09,,Toys,286.53,5,,Not Returned,,57,Female,City07,Cash on Delivery,Express,0.0,3,6,0,0.0,West
ORD00009055,PROD00009055,USER00009055,2023-07-29,,Clothing,480.62,2,,Not Returned,,33,Male,City26,Debit Card,Next-Day,32.77,3,3,2,0.667,Central
ORD00000664,PROD00000664,USER00000664,2024-05-03,,Clothing,429.67,4,,Not Returned,,65,Female,City44,Credit Card,Express,19.55,5,5,1,0.2,West
ORD00002319,PROD00002319,USER00002319,2023-07-05,,Grocery,123.82,1,,Not Returned,,66,Male,City50,Credit Card,Next-Day,0.0,1,4,0,0.0,North
ORD00003542,PROD00003542,USER00003542,2023-04-30,,Electronics,178.35,2,,Not Returned,,53,Female,City19,Credit Card,Standard,5.3,5,3,1,0.333,East
ORD00003677,PROD00003677,USER00003677,2024-07-24,,Clothing,325.52,5,,Not Returned,,56,Female,City32,Debit Card,Next-Day,6.01,1,4,0,0.0,West
ORD00009599,PROD00009599,USER00009599,2023-08-02,,Beauty,30.12,4,,Not Returned,,33,Female,City01,PayPal,Express,0.0,6,6,0,0.0,North
ORD00003091,PROD00003091,USER00003091,2023-09-19,1.6968096e+18,Electronics,420.56,10,Damaged,Returned,20.0,64,Female,City06,Credit Card,Standard,11.69,5,1,0,0.0,Central
ORD00000675,PROD00000675,USER00000675,2024-08-29,,Beauty,406.58,1,,Not Returned,,46,Male,City11,Credit Card,Express,0.0,3,8,0,0.0,South
ORD00008676,PROD00008676,USER00008676,2024-08-31,,Books,437.12,3,,Not Returned,,19,Female,City27,Debit Card,Standard,16.87,8,2,1,0.5,East
ORD00004884,PROD00004884,USER00004884,2023-07-27,1.691712e+18,Home,378.98,2,Quality Issue,Returned,15.0,30,Male,City21,Wallet,Standard,0.0,5,5,2,0.4,South
ORD00008079,PROD00008079,USER00008079,2024-10-03,,Books,446.13,3,,Not Returned,,34,Female,City48,Cash on Delivery,Standard,0.0,5,2,0,0.0,East
ORD00001962,PROD00001962,USER00001962,2024-12-18,1.735776e+18,Sports,372.23,1,Quality Issue,Returned,15.0,53,Male,City06,Debit Card,Standard,0.0,5,4,1,0.25,Central
ORD00001840,PROD00001840,USER00001840,2023-08-17,,Beauty,205.09,2,,Not Returned,,32,Male,City05,Wallet,Standard,0.0,5,2,0,0.0,North
ORD00007168,PROD00007168,USER00007168,2024-08-23,,Toys,140.94,3,,Not Returned,,44,Female,City09,Credit Card,Next-Day,0.0,2,7,1,0.143,North
ORD00009898,PROD00009898,USER00009898,2023-06-30,1.6888608e+18,Clothing,393.98,1,Size Issue,Returned,9.0,66,Female,City05,Credit Card,Standard,34.75,8,3,0,0.0,Central
ORD00003538,PROD00003538,USER00003538,2024-12-28,,Books,31.91,1,,Not Returned,,55,Female,City11,Cash on Delivery,Express,54.55,4,4,0,0.0,South
ORD00008026,PROD00008026,USER00008026,2024-08-06,,Clothing,380.28,1,,Not Returned,,55,Female,City29,Debit Card,Standard,9.8,8,1,0,0.0,North
ORD00004866,PROD00004866,USER00004866,2023-04-11,,Sports,356.47,2,,Not Returned,,25,Male,City50,Cash on Delivery,Next-Day,21.73,1,3,0,0.0,East
ORD00004174,PROD00004174,USER00004174,2024-02-04,1.7074368e+18,Clothing,310.42,2,Size Issue,Returned,5.0,55,Male,City38,Debit Card,Standard,15.22,5,4,1,0.25,West
ORD00008088,PROD00008088,USER00008088,2024-05-28,1.7188416e+18,Electronics,180.4,1,,Returned,23.0,46,Male,City24,Credit Card,Standard,22.19,7,3,1,0.333,East
ORD00004377,PROD00004377,USER00004377,2023-10-04,1.6972416e+18,Electronics,149.03,1,Damaged,Returned,10.0,54,Male,City31,Debit Card,Next-Day,0.0,4,8,2,0.25,East
ORD00006211,PROD00006211,USER00006211,2024-02-29,,Electronics,149.91,4,,Not Returned,,33,Male,City50,PayPal,Express,23.91,4,5,1,0.2,North
ORD00004766,PROD00004766,USER00004766,2023-07-13,,Grocery,133.08,2,,Not Returned,,25,Male,City46,Credit Card,Standard,0.0,7,3,2,0.667,South
ORD00000411,PROD00000411,USER00000411,2024-08-13,,Grocery,441.91,4,,Not Returned,,31,Female,City12,PayPal,Next-Day,18.16,3,6,1,0.167,South
ORD00000613,PROD00000613,USER00000613,2024-12-22,,Home,442.0,2,,Not Returned,,24,Male,City21,Debit Card,Standard,0.0,5,2,0,0.0,North
ORD00006126,PROD00006126,USER00006126,2023-05-05,,Beauty,195.06,1,,Not Returned,,30,Female,City15,Cash on Delivery,Next-Day,0.0,2,6,0,0.0,East
ORD00005210,PROD00005210,USER00005210,2024-05-04,,Beauty,58.18,1,,Not Returned,,30,Male,City21,Wallet,Next-Day,60.37,2,4,0,0.0,West
ORD00001430,PROD00001430,USER00001430,2024-04-22,1.71504e+18,Electronics,246.61,6,Late Delivery,Returned,15.0,25,Female,City25,Credit Card,Express,64.24,6,5,1,0.2,North
ORD00002425,PROD00002425,USER00002425,2024-04-23,,Clothing,178.96,3,,Not Returned,,65,Male,City11,Cash on Delivery,Next-Day,54.84,4,6,0,0.0,Central
ORD00008841,PROD00008841,USER00008841,2024-10-15,1.7298144e+18,Clothing,109.7,5,Quality Issue,Returned,10.0,64,Male,City50,Debit Card,Standard,35.96,5,4,2,0.5,North
ORD00003833,PROD00003833,USER00003833,2023-02-08,1.6766784e+18,Books,448.31,2,Size Issue,Returned,10.0,66,Male,City22,Credit Card,Express,22.91,4,6,2,0.333,Central
ORD00004718,PROD00004718,USER00004718,2023-09-04,,Electronics,262.42,2,,Not Returned,,45,Male,City23,Credit Card,Express,9.58,3,6,1,0.167,South
ORD00007185,PROD00007185,USER00007185,2024-05-04,,Clothing,439.27,3,,Not Returned,,57,Male,City01,Credit Card,Express,10.83,3,3,0,0.0,East
ORD00001417,PROD00001417,USER00001417,2024-12-12,,Electronics,79.97,1,,Not Returned,,45,Female,City34,Credit Card,Next-Day,0.0,3,6,1,0.167,North
ORD00007199,PROD00007199,USER00007199,2023-03-16,,Sports,193.12,3,,Not Returned,,32,Male,City26,Credit Card,Next-Day,9.05,1,4,2,0.5,South
ORD00000604,PROD00000604,USER00000604,2024-02-02,1.708128e+18,Sports,452.64,6,Damaged,Returned,15.0,20,Female,City49,Wallet,Standard,14.05,5,2,0,0.0,West
ORD00001272,PROD00001272,USER00001272,2023-02-04,,Sports,372.25,5,,Not Returned,,27,Female,City46,Cash on Delivery,Standard,15.01,5,4,1,0.25,East
ORD00003964,PROD00003964,USER00003964,2024-07-01,1.721088e+18,Clothing,321.41,1,,Returned,15.0,23,Male,City21,Credit Card,Standard,55.42,5,4,0,0.0,South
ORD00006367,PROD00006367,USER00006367,2023-10-06,,Electronics,149.66,1,,Not Returned,,43,Female,City20,Cash on Delivery,Next-Day,7.66,6,4,1,0.25,North
ORD00008746,PROD00008746,USER00008746,2023-04-17,,Electronics,239.65,3,,Not Returned,,23,Female,City26,Debit Card,Next-Day,0.0,4,4,0,0.0,West
ORD00000247,PROD00000247,USER00000247,2024-08-09,,Automotive,311.26,2,,Not Returned,,55,Male,City28,Credit Card,Next-Day,0.0,4,5,0,0.0,Central
ORD00009226,PROD00009226,USER00009226,2024-08-10,,Home,138.14,1,,Not Returned,,66,Male,City45,Credit Card,Standard,6.46,5,3,1,0.333,North
ORD00001982,PROD00001982,USER00001982,2024-06-26,,Electronics,275.83,2,,Not Returned,,43,Female,City26,Debit Card,Express,11.8,5,4,1,0.25,Central
ORD00002835,PROD00002835,USER00002835,2024-04-14,,Home,468.3,1,,Not Returned,,65,Male,City45,Credit Card,Express,0.0,3,1,0,0.0,Central
ORD00005375,PROD00005375,USER00005375,2023-06-04,,Home,108.58,1,,Not Returned,,19,Female,City05,PayPal,Next-Day,0.0,3,0,0,0.0,North
ORD00000199,PROD00000199,USER00000199,2023-06-04,,Grocery,239.77,2,,Not Returned,,34,Male,City04,Credit Card,Standard,0.0,7,3,0,0.0,North
ORD00000485,PROD00000485,USER00000485,2024-04-14,,Clothing,174.78,4,,Not Returned,,31,Male,City33,Debit Card,Next-Day,29.32,1,4,0,0.0,North
ORD00006083,PROD00006083,USER00006083,2023-01-10,,Electronics,203.11,2,,Not Returned,,34,Female,City42,Credit Card,Standard,0.0,5,3,1,0.333,West
